SSS JG,90th,75th,50th,25th,10th,AB+,AB+-25%,AB++25%,Job Grade(SSS Guide Chart),Fullname,Compa Range,Mid (yearly),Min (yearly),Max (yearly)
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3582696,2687022,4478370,13,Benson Van De Cappelle,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3603588,2702691,4504485,13,Sheffie Tonkin,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3607128,2705346,4508910,13,Ada Bynold,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3615984,2711988,4519980,13,Janifer Ancliffe,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3640320,2730240,4550400,13,Lita Bicker,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3641352,2731014,4551690,13,Freeland Chalcot,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3645348,2734011,4556685,13,Deena Deegan,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3652116,2739087,4565145,13,Christian Tinson,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3654240,2740680,4567800,13,Monty Demead,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3658296,2743722,4572870,13,Leta Possel,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3692256,2769192,4615320,13,Mirabel Scotter,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3719568,2789676,4649460,13,Ahmed Sykes,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3735720,2801790,4669650,13,Domenic Lorenc,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3737376,2803032,4671720,13,Sherrie Chantler,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3737700,2803275,4672125,13,Hernando Larkings,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3758376,2818782,4697970,13,Daryle Boarder,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3766692,2825019,4708365,13,Adrian Swatman,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3770172,2827629,4712715,13,Gus Dyos,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3775872,2831904,4719840,13,Hynda Stonehouse,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3776016,2832012,4720020,13,Alick Heasley,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3779532,2834649,4724415,13,Mikkel Fosdyke,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3780852,2835639,4726065,13,Malina Chivrall,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3794496,2845872,4743120,13,Willetta Lurriman,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3800700,2850525,4750875,13,Gayle Riseley,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3835428,2876571,4794285,13,Modestine Yeowell,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3854928,2891196,4818660,13,Borden McGuiness,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3881856,2911392,4852320,13,Cynthea Manilove,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3905424,2929068,4881780,13,Nevins Quick,75% - 84%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3922752,2942064,4903440,13,Wayland McGlade,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3931044,2948283,4913805,13,Eugenio Sempill,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3932088,2949066,4915110,13,Addison McCormack,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3940980,2955735,4926225,13,Baxie Rising,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$3971280,2978460,4964100,13,Wendy Bootman,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4023132,3017349,5028915,13,Niki Boseley,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4044552,3033414,5055690,13,Agna Grinnov,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4055352,3041514,5069190,13,Simeon Cosslett,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4070940,3053205,5088675,13,Jamie Sarll,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4076772,3057579,5095965,13,Bo Readitt,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4082748,3062061,5103435,13,Torey Abram,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4092468,3069351,5115585,13,Mathe Burrows,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4103652,3077739,5129565,13,Zechariah Sturridge,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4190796,3143097,5238495,13,Valeda Napier,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4197516,3148137,5246895,13,Yoshiko Abrahart,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4200288,3150216,5250360,13,Leonelle Frost,85% - 94%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4909692,3682269,6137115,13,Kristina Chanson,105% - 114%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4912452,3684339,6140565,13,April Brunicke,105% - 114%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$4923420,3692565,6154275,13,Berna Patnelli,105% - 114%,฿4600048.3515,฿3450036.2638,฿5750060.4392
13,฿8656016.0044,฿6938015.391,฿5245258.999,฿3833707.9972,฿2954265.6856,$5556612,4167459,6945765,13,Angel Hazeup,115% - 125%,฿4600048.3515,฿3450036.2638,฿5750060.4392
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4201212,3150909,5251515,14,Helen-elizabeth Randall,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4206300,3154725,5257875,14,Eulalie Critch,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4240020,3180015,5300025,14,Cameron Spencook,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4252032,3189024,5315040,14,Joya Hefford,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4276536,3207402,5345670,14,Annmaria Keeler,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4288452,3216339,5360565,14,Crystal McLleese,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4324608,3243456,5405760,14,Richard Titchen,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4339392,3254544,5424240,14,Dennis Whopples,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4350480,3262860,5438100,14,Phyllys Newham,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4386048,3289536,5482560,14,Tim Spinley,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4392936,3294702,5491170,14,Ferdy Geggus,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4416120,3312090,5520150,14,Amory Gaskall,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4421928,3316446,5527410,14,Sherwood Furlow,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4460724,3345543,5575905,14,Raynard Revie,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4475760,3356820,5594700,14,Tallie Le Pine,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4497372,3373029,5621715,14,Burch Albers,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4499724,3374793,5624655,14,Caty Avarne,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4522236,3391677,5652795,14,Linus Darragh,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4526436,3394827,5658045,14,Louie Trowsdall,Below 75%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4562976,3422232,5703720,14,Keriann Umbers,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4570860,3428145,5713575,14,Mickie D'Abbot-Doyle,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4581108,3435831,5726385,14,Cob Stewart,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4663260,3497445,5829075,14,Nancey Noades,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4681704,3511278,5852130,14,Rivkah Siderfin,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4708548,3531411,5885685,14,Paloma Thornton,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4757640,3568230,5947050,14,Sibelle Hanse,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4871580,3653685,6089475,14,Josh Tomczykowski,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4919976,3689982,6149970,14,Sancho Rawlingson,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4931640,3698730,6164550,14,Cody Tipple,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$4967352,3725514,6209190,14,Sherill Covotti,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$5113704,3835278,6392130,14,Grace Gohier,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$5159268,3869451,6449085,14,Theodor Smaleman,75% - 84%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$5186292,3889719,6482865,14,Blake Metheringham,85% - 94%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$5917236,4437927,7396545,14,Jerome Maden,95% - 104%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$5919528,4439646,7399410,14,Pasquale Abreheart,95% - 104%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$6287292,4715469,7859115,14,Julissa Fosbraey,95% - 104%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$6441756,4831317,8052195,14,Diannne Choules,105% - 114%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$7121040,5340780,8901300,14,Lura Hedin,115% - 125%,฿6082208.8059,฿4561656.6042,฿7602761.0069
14,฿11577688.7733,฿9407608.0632,฿7083330.0732,฿5172874.853,฿4043486.6766,$9390120,7042590,11737650,14,Lebbie Poure,Above 125%,฿6082208.8059,฿4561656.6042,฿7602761.0069
15,฿15751687.4739,฿12412557.6894,฿9648270.3105,฿6984929.7414,฿5517456.4728,$4118616,3088962,5148270,15,Gisella McRannell,Below 75%,฿7851239.025,฿5888429.2684,฿9814048.7816
15,฿15751687.4739,฿12412557.6894,฿9648270.3105,฿6984929.7414,฿5517456.4728,$4150872,3113154,5188590,15,Farica Fardell,Below 75%,฿7851239.025,฿5888429.2684,฿9814048.7816
15,฿15751687.4739,฿12412557.6894,฿9648270.3105,฿6984929.7414,฿5517456.4728,$4911132,3683349,6138915,15,Stavro Aird,Below 75%,฿7851239.025,฿5888429.2684,฿9814048.7816
15,฿15751687.4739,฿12412557.6894,฿9648270.3105,฿6984929.7414,฿5517456.4728,$6475692,4856769,8094615,15,Shaw McCaw,75% - 84%,฿7851239.025,฿5888429.2684,฿9814048.7816
15,฿15751687.4739,฿12412557.6894,฿9648270.3105,฿6984929.7414,฿5517456.4728,$6479220,4859415,8099025,15,Townsend Dunrige,75% - 84%,฿7851239.025,฿5888429.2684,฿9814048.7816
15,฿15751687.4739,฿12412557.6894,฿9648270.3105,฿6984929.7414,฿5517456.4728,$6513840,4885380,8142300,15,Adan Sunderland,75% - 84%,฿7851239.025,฿5888429.2684,฿9814048.7816
15,฿15751687.4739,฿12412557.6894,฿9648270.3105,฿6984929.7414,฿5517456.4728,$6550872,4913154,8188590,15,Otha Lehrmann,75% - 84%,฿7851239.025,฿5888429.2684,฿9814048.7816
15,฿15751687.4739,฿12412557.6894,฿9648270.3105,฿6984929.7414,฿5517456.4728,$6659916,4994937,8324895,15,Dulci Berthot,75% - 84%,฿7851239.025,฿5888429.2684,฿9814048.7816
15,฿15751687.4739,฿12412557.6894,฿9648270.3105,฿6984929.7414,฿5517456.4728,$6667716,5000787,8334645,15,Doralia Vassie,75% - 84%,฿7851239.025,฿5888429.2684,฿9814048.7816
15,฿15751687.4739,฿12412557.6894,฿9648270.3105,฿6984929.7414,฿5517456.4728,$6677016,5007762,8346270,15,Clywd Burril,85% - 94%,฿7851239.025,฿5888429.2684,฿9814048.7816
15,฿15751687.4739,฿12412557.6894,฿9648270.3105,฿6984929.7414,฿5517456.4728,$6752244,5064183,8440305,15,Kaleena Ellsbury,85% - 94%,฿7851239.025,฿5888429.2684,฿9814048.7816
15,฿15751687.4739,฿12412557.6894,฿9648270.3105,฿6984929.7414,฿5517456.4728,$7679976,5759982,9599970,15,Randi Oswick,95% - 104%,฿7851239.025,฿5888429.2684,฿9814048.7816
16,฿21004721.2526,฿17650969.2688,฿13714158.978,฿10494387.8433,฿7953253.1676,$4919280,3689460,6149100,16,Trudi Evens,Below 75%,฿10762149.72,฿8071612.29,฿13452687.15
16,฿21004721.2526,฿17650969.2688,฿13714158.978,฿10494387.8433,฿7953253.1676,$5713812,4285359,7142265,16,Anna-diana Horbart,Below 75%,฿10762149.72,฿8071612.29,฿13452687.15
16,฿21004721.2526,฿17650969.2688,฿13714158.978,฿10494387.8433,฿7953253.1676,$5852952,4389714,7316190,16,Lynnet Foord,Below 75%,฿10762149.72,฿8071612.29,฿13452687.15
16,฿21004721.2526,฿17650969.2688,฿13714158.978,฿10494387.8433,฿7953253.1676,$6159144,4619358,7698930,16,Lettie D'Emanuele,Below 75%,฿10762149.72,฿8071612.29,฿13452687.15
16,฿21004721.2526,฿17650969.2688,฿13714158.978,฿10494387.8433,฿7953253.1676,$6179340,4634505,7724175,16,Albina Baston,Below 75%,฿10762149.72,฿8071612.29,฿13452687.15
16,฿21004721.2526,฿17650969.2688,฿13714158.978,฿10494387.8433,฿7953253.1676,$8559900,6419925,10699875,16,Adelina Bittlestone,75% - 84%,฿10762149.72,฿8071612.29,฿13452687.15
16,฿21004721.2526,฿17650969.2688,฿13714158.978,฿10494387.8433,฿7953253.1676,$9551724,7163793,11939655,16,Jamill Woolger,85% - 94%,฿10762149.72,฿8071612.29,฿13452687.15
16,฿21004721.2526,฿17650969.2688,฿13714158.978,฿10494387.8433,฿7953253.1676,$10382628,7786971,12978285,16,Niko Purvess,95% - 104%,฿10762149.72,฿8071612.29,฿13452687.15
17,฿27730251.0774,฿24025586.368,฿18345360.8088,฿13819456.8572,฿9501928.0142,$7432332,5574249,9290415,17,Rodrique Rohlfing,Below 75%,฿14064646.68,฿10548485.01,฿17580808.35
17,฿27730251.0774,฿24025586.368,฿18345360.8088,฿13819456.8572,฿9501928.0142,$8563296,6422472,10704120,17,Stearne Axelbee,Below 75%,฿14064646.68,฿10548485.01,฿17580808.35
17,฿27730251.0774,฿24025586.368,฿18345360.8088,฿13819456.8572,฿9501928.0142,$8612340,6459255,10765425,17,Angelia Letrange,Below 75%,฿14064646.68,฿10548485.01,฿17580808.35
17,฿27730251.0774,฿24025586.368,฿18345360.8088,฿13819456.8572,฿9501928.0142,$8779548,6584661,10974435,17,Lock Pierson,Below 75%,฿14064646.68,฿10548485.01,฿17580808.35
17,฿27730251.0774,฿24025586.368,฿18345360.8088,฿13819456.8572,฿9501928.0142,$8958588,6718941,11198235,17,Roda Costin,Below 75%,฿14064646.68,฿10548485.01,฿17580808.35
